CAP_Round,College Code,Institute,Location,Status,Branch Code,Branch,DEFOPENS_Rank,DEFOBCS_Rank,DEFROBCS_Rank,DEFRNT1S_Rank,DEFRNT2S_Rank,DEFRNT3S_Rank,DEFRSCS_Rank,DEFRVJS_Rank,EWS_Rank,GNT1H_Rank,GNT1O_Rank,GNT1S_Rank,GNT2H_Rank,GNT2O_Rank,GNT2S_Rank,GNT3H_Rank,GNT3O_Rank,GNT3S_Rank,GOBCO_Rank,GOBCS_Rank,GOBCH_Rank,GOPENH_Rank,GOPENO_Rank,GOPENS_Rank,GSCH_Rank,GSCO_Rank,GSCS_Rank,GSTH_Rank,GSTO_Rank,GSTS_Rank,GVJH_Rank,GVJO_Rank,GVJS_Rank,LNT1O_Rank,LNT1S_Rank,LNT2O_Rank,LNT2S_Rank,LNT3O_Rank,LNT3S_Rank,LOBCO_Rank,LOBCS_Rank,LOBCH_Rank,LOPENH_Rank,LOPENO_Rank,LOPENS_Rank,LSCH_Rank,LSCO_Rank,LSCS_Rank,LSTH_Rank,LSTO_Rank,LSTS_Rank,LVJH_Rank,LVJO_Rank,LVJS_Rank,MI_Rank,ORPHAN_Rank,PWDOPENH_Rank,PWDOPENS_Rank,PWDROBC_Rank,PWDROBCS_Rank,PWDRNT2SPWDRNT3S_Rank,PWDRSCS_Rank,PWDSCS_Rank,PWDRVJS_Rank,TFWS_Rank,DEFOPENS_Percentile,DEFOBCS_Percentile,DEFROBCS_Percentile,DEFRNT1S_Percentile,DEFRNT2S_Percentile,DEFRNT3S_Percentile,DEFRSCS_Percentile,DEFRVJS_Percentile,EWS_Percentile,GNT1H_Percentile,GNT1O_Percentile,GNT1S_Percentile,GNT2H_Percentile,GNT2O_Percentile,GNT2S_Percentile,GNT3H_Percentile,GNT3O_Percentile,GNT3S_Percentile,GOBCO_Percentile,GOBCS_Percentile,GOBCH_Percentile,GOPENH_Percentile,GOPENO_Percentile,GOPENS_Percentile,GSCH_Percentile,GSCO_Percentile,GSCS_Percentile,GSTH_Percentile,GSTO_Percentile,GSTS_Percentile,GVJH_Percentile,GVJO_Percentile,GVJS_Percentile,LNT1O_Percentile,LNT1S_Percentile,LNT2O_Percentile,LNT2S_Percentile,LNT3O_Percentile,LNT3S_Percentile,LOBCO_Percentile,LOBCS_Percentile,LOBCH_Percentile,LOPENH_Percentile,LOPENO_Percentile,LOPENS_Percentile,LSCH_Percentile,LSCO_Percentile,LSCS_Percentile,LSTH_Percentile,LSTO_Percentile,LSTS_Percentile,LVJH_Percentile,LVJO_Percentile,LVJS_Percentile,MI_Percentile,ORPHAN_Percentile,PWDOPENH_Percentile,PWDOPENS_Percentile,PWDROBC_Percentile,PWDROBCS_Percentile,PWDRNT2SPWDRNT3S_Percentile,PWDRSCS_Percentile,PWDSCS_Percentile,PWDRVJS_Percentile,TFWS_Percentile
2,3218,"Aldel Education Trust's St. John College of Engineering & Management, Vevoor, Palghar",Palghar,Un-Aided Religious Minority - Christian,321819110,Civil Engineering,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,141700,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,2.9795687,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
2,3218,"Aldel Education Trust's St. John College of Engineering & Management, Vevoor, Palghar",Palghar,Un-Aided Religious Minority - Christian,321824510,Computer Engineering,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,34556,100232,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,33072,91241,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,143128,Null,Null,Null,Null,Null,Null,Null,Null,Null,25446,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,85.6187666,48.9725355,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,86.3437564,55.2985075,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,0.2391763,Null,Null,Null,Null,Null,Null,Null,Null,Null,89.6901790
2,3218,"Aldel Education Trust's St. John College of Engineering & Management, Vevoor, Palghar",Palghar,Un-Aided Religious Minority - Christian,321824610,Information Technology,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,48231,100545,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,46852,124358,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,67370,Null,Null,Null,Null,Null,Null,Null,Null,Null,26253,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,79.5863208,48.0589023,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,80.0793682,26.2033481,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,69.6924231,Null,Null,Null,Null,Null,Null,Null,Null,Null,89.3527871
2,3218,"Aldel Education Trust's St. John College of Engineering & Management, Vevoor, Palghar",Palghar,Un-Aided Religious Minority - Christian,321861210,Mechanical Engineering,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,103241,111799,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,131423,122953,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,124190,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,46.1690466,39.0377062,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,18.2192293,27.6545345,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,26.2033481,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
2,3218,"Aldel Education Trust's St. John College of Engineering & Management, Vevoor, Palghar",Palghar,Un-Aided Religious Minority - Christian,321890010,Electronics and Computer Science,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,94423,112760,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,123583,110545,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,139032,Null,Null,Null,Null,Null,Null,Null,Null,Null,98120,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,52.7422372,38.8357386,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,27.1450450,39.9251777,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,7.5928328,Null,Null,Null,Null,Null,Null,Null,Null,Null,49.6513702
2,3218,"Aldel Education Trust's St. John College of Engineering & Management, Vevoor, Palghar",Palghar,Un-Aided Religious Minority - Christian,321891210,Computer Science and Engineering(Data Science),Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,67605,103701,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,61733,63849,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,91476,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,69.6572694,45.9664342,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,73.0265619,71.6671025,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,55.2709127,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
2,3218,"Aldel Education Trust's St. John College of Engineering & Management, Vevoor, Palghar",Palghar,Un-Aided Religious Minority - Christian,321892110,Artificial Intelligence and Machine Learning,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,61768,124719,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,70813,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,96524,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,73.0265619,26.0127532,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,67.9544349,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,51.0567213,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
2,3219,"Koti Vidya Charitable Trust's Smt. Alamuri Ratnamala Institute of Engineering and Technology, Sapgaon, Tal. Shahapur",Tal. Shahapur,Un-Aided Linguistic Minority - Hindi,321919110,Civil Engineering,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,114239,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,36.5842646,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
2,3219,"Koti Vidya Charitable Trust's Smt. Alamuri Ratnamala Institute of Engineering and Technology, Sapgaon, Tal. Shahapur",Tal. Shahapur,Un-Aided Linguistic Minority - Hindi,321924510,Computer Engineering,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,103737,138784,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,115099,122245,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,124856,Null,Null,Null,Null,Null,Null,Null,Null,Null,69276,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,45.9472716,7.7366255,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,36.0298810,28.6046774,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,26.0127532,Null,Null,Null,Null,Null,Null,Null,Null,Null,68.9337823
2,3219,"Koti Vidya Charitable Trust's Smt. Alamuri Ratnamala Institute of Engineering and Technology, Sapgaon, Tal. Shahapur",Tal. Shahapur,Un-Aided Linguistic Minority - Hindi,321924610,Information Technology,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,92904,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,53.8156961,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
2,3219,"Koti Vidya Charitable Trust's Smt. Alamuri Ratnamala Institute of Engineering and Technology, Sapgaon, Tal. Shahapur",Tal. Shahapur,Un-Aided Linguistic Minority - Hindi,321929310,Electrical Engineering,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,113130,128647,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,132812,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,134650,Null,Null,Null,Null,Null,Null,Null,Null,Null,71363,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,37.6936381,21.5370732,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,16.2396627,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,13.6087239,Null,Null,Null,Null,Null,Null,Null,Null,Null,67.5703113
2,3219,"Koti Vidya Charitable Trust's Smt. Alamuri Ratnamala Institute of Engineering and Technology, Sapgaon, Tal. Shahapur",Tal. Shahapur,Un-Aided Linguistic Minority - Hindi,321937210,Electronics and Telecommunication Engg,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,141880,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,138819,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,2.6770943,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,7.7366255,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
2,3219,"Koti Vidya Charitable Trust's Smt. Alamuri Ratnamala Institute of Engineering and Technology, Sapgaon, Tal. Shahapur",Tal. Shahapur,Un-Aided Linguistic Minority - Hindi,321961210,Mechanical Engineering,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,132975,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,15.9315290,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
2,3219,"Koti Vidya Charitable Trust's Smt. Alamuri Ratnamala Institute of Engineering and Technology, Sapgaon, Tal. Shahapur",Tal. Shahapur,Un-Aided Linguistic Minority - Hindi,321991110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,96680,91835,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,103548,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,133181,Null,Null,Null,Null,Null,Null,Null,Null,Null,45806,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,51.0567213,54.6979992,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,45.9664342,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,15.9127414,Null,Null,Null,Null,Null,Null,Null,Null,Null,80.7328826
2,3220,Yadavrao Tasgaonkar College of Engineering & Management,,Un-Aided,322024510,Computer Engineering,89988,Null,Null,Null,Null,Null,Null,Null,129333,Null,135529,Null,Null,114205,Null,Null,Null,Null,121596,Null,105590,82530,91726,Null,119113,Null,Null,89695,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,71561,128969,Null,Null,Null,Null,81180,Null,Null,Null,Null,Null,Null,Null,76985,Null,Null,Null,Null,Null,Null,Null,Null,55.8997381,Null,Null,Null,Null,Null,Null,Null,20.9244385,Null,12.8630551,Null,Null,36.5842646,Null,Null,Null,Null,29.3464077,Null,44.0513989,60.9799222,54.6979992,Null,32.3095051,Null,Null,55.9130075,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,67.5703113,21.2207239,Null,Null,Null,Null,61.6397637,Null,Null,Null,Null,Null,Null,Null,64.2666767,Null,Null,Null,Null,Null,Null,Null,Null
2,3220,Yadavrao Tasgaonkar College of Engineering & Management,,Un-Aided,322024610,Information Technology,111801,Null,Null,Null,Null,Null,Null,Null,Null,120601,Null,Null,103592,Null,Null,Null,Null,Null,135716,Null,134445,94861,117026,Null,136348,Null,Null,105966,Null,Null,Null,114591,Null,Null,Null,Null,Null,Null,Null,117326,Null,140503,111930,Null,Null,120479,Null,Null,Null,133601,Null,Null,Null,Null,Null,Null,118227,Null,Null,Null,Null,Null,Null,Null,Null,39.0377062,Null,Null,Null,Null,Null,Null,Null,Null,30.0860456,Null,Null,45.9664342,Null,Null,Null,Null,Null,12.4194815,Null,13.9344262,52.5567137,33.8201786,Null,11.3993838,Null,Null,43.6615489,Null,Null,Null,36.3578395,Null,Null,Null,Null,Null,Null,Null,33.3408586,Null,5.0275175,38.9925740,Null,Null,30.5890703,Null,Null,Null,15.5443322,Null,Null,Null,Null,Null,Null,32.6609746,Null,Null,Null,Null,Null,Null,Null,Null
2,3220,Yadavrao Tasgaonkar College of Engineering & Management,,Un-Aided,322025210,Cyber Security,Null,Null,Null,Null,Null,Null,Null,Null,87993,Null,Null,Null,56911,Null,Null,59453,Null,Null,88030,Null,119185,91606,58394,Null,137417,93967,Null,134496,Null,Null,85081,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,86684,68047,109269,Null,118973,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,121836,Null,Null,Null,Null,Null,Null,Null,92994,Null,Null,Null,Null,Null,Null,Null,Null,57.7272051,Null,Null,Null,75.1725431,Null,Null,74.0797795,Null,Null,56.9822530,Null,32.3095051,55.2709127,74.8671904,Null,9.7383065,52.7523799,Null,13.8442673,Null,Null,58.8704519,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,58.1382561,69.5976990,41.0926455,Null,32.3660798,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,29.2444305,Null,Null,Null,Null,Null,Null,Null,53.8156961
2,3220,Yadavrao Tasgaonkar College of Engineering & Management,,Un-Aided,322092110,Artificial Intelligence and Machine Learning,134995,Null,Null,Null,Null,Null,Null,Null,104577,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,116288,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,110167,107580,Null,Null,140921,Null,Null,135076,Null,Null,Null,Null,Null,Null,Null,119304,Null,Null,Null,Null,Null,Null,Null,91056,13.3235504,Null,Null,Null,Null,Null,Null,Null,45.6445719,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,35.1345873,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,39.9699925,42.5955447,Null,Null,4.2487592,Null,Null,13.3188183,Null,Null,Null,Null,Null,Null,Null,31.7228694,Null,Null,Null,Null,Null,Null,Null,55.2985075
2,3221,"Late Shri. Vishnu Waman Thakur Charitable Trust, Viva Institute of Technology, Shirgaon",Shirgaon,Un-Aided,322124510,Computer Engineering,39742,Null,Null,Null,Null,Null,Null,Null,46865,Null,Null,Null,Null,Null,Null,Null,Null,Null,109281,Null,Null,42607,104569,Null,56856,108591,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,49770,42270,133136,Null,95590,Null,Null,105485,Null,Null,Null,Null,Null,Null,Null,39491,Null,Null,Null,Null,Null,Null,Null,24002,83.3890161,Null,Null,Null,Null,Null,Null,Null,80.0793682,Null,Null,Null,Null,Null,Null,Null,Null,Null,41.0926455,Null,Null,82.2034564,45.6445719,Null,75.1725431,42.2969628,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,78.7120349,82.2515860,15.9315290,Null,52.2466614,Null,Null,44.0513989,Null,Null,Null,Null,Null,Null,Null,83.4053417,Null,Null,Null,Null,Null,Null,Null,90.1978271
2,3221,"Late Shri. Vishnu Waman Thakur Charitable Trust, Viva Institute of Technology, Shirgaon",Shirgaon,Un-Aided,322137210,Electronics and Telecommunication Engg,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,136900,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,120541,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,11.0960605,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,30.5890703,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
2,3221,"Late Shri. Vishnu Waman Thakur Charitable Trust, Viva Institute of Technology, Shirgaon",Shirgaon,Un-Aided,322161210,Mechanical Engineering,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,143036,114759,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,134076,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,0.4713805,36.1619626,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,15.0249499,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
2,3221,"Late Shri. Vishnu Waman Thakur Charitable Trust, Viva Institute of Technology, Shirgaon",Shirgaon,Un-Aided,322191110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),84452,Null,Null,Null,Null,Null,Null,Null,77161,Null,96455,Null,87974,90726,Null,140612,Null,Null,Null,Null,101180,80426,115660,Null,137940,112095,Null,128400,94118,Null,94839,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,102020,86557,56591,Null,106003,92027,Null,94253,Null,Null,Null,81563,Null,Null,90943,77981,Null,Null,Null,Null,Null,Null,Null,Null,59.8623853,Null,Null,Null,Null,Null,Null,Null,64.2666767,Null,51.0567213,Null,57.7272051,55.4490884,Null,4.9855138,Null,Null,Null,Null,47.6387427,62.3996115,35.6213901,Null,9.1883960,38.9925740,Null,21.7123399,52.7523799,Null,52.5567137,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,46.8567142,58.1382561,75.3402820,Null,43.6615489,54.6979992,Null,52.7523799,Null,Null,Null,61.4332053,Null,Null,55.4490884,63.9730640,Null,Null,Null,Null,Null,Null,Null,Null
2,3222,"Haji Jamaluddin Thim Trust's Theem College of Engineering, At. Villege Betegaon, Boisar",Boisar,Un-Aided Religious Minority - Muslim,322224510,Computer Engineering,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,64529,117166,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,79491,77626,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,122244,Null,Null,Null,Null,Null,Null,Null,Null,Null,41567,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,71.3590844,33.8201786,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,62.7344336,64.0952985,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,28.6046774,Null,Null,Null,Null,Null,Null,Null,Null,Null,82.4443082
2,3222,"Haji Jamaluddin Thim Trust's Theem College of Engineering, At. Villege Betegaon, Boisar",Boisar,Un-Aided Religious Minority - Muslim,322224610,Information Technology,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,78080,124225,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,86513,89862,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,142127,Null,Null,Null,Null,Null,Null,Null,Null,Null,46519,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,63.6910141,26.2033481,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,58.1382561,55.8997381,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,2.2671015,Null,Null,Null,Null,Null,Null,Null,Null,Null,80.2375547
2,3222,"Haji Jamaluddin Thim Trust's Theem College of Engineering, At. Villege Betegaon, Boisar",Boisar,Un-Aided Religious Minority - Muslim,322260210,Automobile Engineering,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,113177,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,136880,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,37.6936381,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,11.0960605,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
