CAP_Round,College Code,Institute,Location,Status,Branch Code,Branch,DEFOPENS_Rank,DEFOBCS_Rank,DEFROBCS_Rank,DEFRNT1S_Rank,DEFRNT2S_Rank,DEFRNT3S_Rank,DEFRSCS_Rank,DEFRVJS_Rank,EWS_Rank,GNT1H_Rank,GNT1O_Rank,GNT1S_Rank,GNT2H_Rank,GNT2O_Rank,GNT2S_Rank,GNT3H_Rank,GNT3O_Rank,GNT3S_Rank,GOBCO_Rank,GOBCS_Rank,GOBCH_Rank,GOPENH_Rank,GOPENO_Rank,GOPENS_Rank,GSCH_Rank,GSCO_Rank,GSCS_Rank,GSTH_Rank,GSTO_Rank,GSTS_Rank,GVJH_Rank,GVJO_Rank,GVJS_Rank,LNT1O_Rank,LNT1S_Rank,LNT2O_Rank,LNT2S_Rank,LNT3O_Rank,LNT3S_Rank,LOBCO_Rank,LOBCS_Rank,LOBCH_Rank,LOPENH_Rank,LOPENO_Rank,LOPENS_Rank,LSCH_Rank,LSCO_Rank,LSCS_Rank,LSTH_Rank,LSTO_Rank,LSTS_Rank,LVJH_Rank,LVJO_Rank,LVJS_Rank,MI_Rank,ORPHAN_Rank,PWDOPENH_Rank,PWDOPENS_Rank,PWDROBC_Rank,PWDROBCS_Rank,PWDRNT2SPWDRNT3S_Rank,PWDRSCS_Rank,PWDSCS_Rank,PWDRVJS_Rank,TFWS_Rank,DEFOPENS_Percentile,DEFOBCS_Percentile,DEFROBCS_Percentile,DEFRNT1S_Percentile,DEFRNT2S_Percentile,DEFRNT3S_Percentile,DEFRSCS_Percentile,DEFRVJS_Percentile,EWS_Percentile,GNT1H_Percentile,GNT1O_Percentile,GNT1S_Percentile,GNT2H_Percentile,GNT2O_Percentile,GNT2S_Percentile,GNT3H_Percentile,GNT3O_Percentile,GNT3S_Percentile,GOBCO_Percentile,GOBCS_Percentile,GOBCH_Percentile,GOPENH_Percentile,GOPENO_Percentile,GOPENS_Percentile,GSCH_Percentile,GSCO_Percentile,GSCS_Percentile,GSTH_Percentile,GSTO_Percentile,GSTS_Percentile,GVJH_Percentile,GVJO_Percentile,GVJS_Percentile,LNT1O_Percentile,LNT1S_Percentile,LNT2O_Percentile,LNT2S_Percentile,LNT3O_Percentile,LNT3S_Percentile,LOBCO_Percentile,LOBCS_Percentile,LOBCH_Percentile,LOPENH_Percentile,LOPENO_Percentile,LOPENS_Percentile,LSCH_Percentile,LSCO_Percentile,LSCS_Percentile,LSTH_Percentile,LSTO_Percentile,LSTS_Percentile,LVJH_Percentile,LVJO_Percentile,LVJS_Percentile,MI_Percentile,ORPHAN_Percentile,PWDOPENH_Percentile,PWDOPENS_Percentile,PWDROBC_Percentile,PWDROBCS_Percentile,PWDRNT2SPWDRNT3S_Percentile,PWDRSCS_Percentile,PWDSCS_Percentile,PWDRVJS_Percentile,TFWS_Percentile
3,5171,"Godavari Foundation's Godavari College Of Engineering, Jalgaon",Jalgaon,"Un-Aided Home University : Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon",517124510,Computer Engineering,Null,Null,Null,Null,Null,Null,Null,Null,94639,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,79419,98602,Null,80548,Null,Null,Null,100707,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,80440,60800,97355,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,75344,77527,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,52.5567137,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,62.7344336,49.6143282,Null,61.6881259,Null,Null,Null,48.0589023,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,62.3996115,73.2701208,50.6107355,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,65.3263316,64.0952985,Null,Null,Null,Null,Null,Null,Null,Null
3,5171,"Godavari Foundation's Godavari College Of Engineering, Jalgaon",Jalgaon,"Un-Aided Home University : Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon",517126310,Artificial Intelligence (AI) and Data Science,Null,Null,Null,Null,Null,Null,Null,Null,96572,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,99298,91650,107739,Null,Null,106432,Null,100728,Null,Null,Null,Null,Null,Null,Null,118357,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,95480,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,70758,Null,Null,Null,Null,Null,Null,Null,Null,51.0567213,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,49.4761567,54.6979992,42.5955447,Null,Null,43.5071268,Null,48.0589023,Null,Null,Null,Null,Null,Null,Null,32.6609746,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,52.2466614,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,67.9544349
3,5171,"Godavari Foundation's Godavari College Of Engineering, Jalgaon",Jalgaon,"Un-Aided Home University : Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon",517129310,Electrical Engineering,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,140788,137785,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,4.7604085,9.2832820,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
3,5171,"Godavari Foundation's Godavari College Of Engineering, Jalgaon",Jalgaon,"Un-Aided Home University : Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon",517137210,Electronics and Telecommunication Engg,112169,Null,Null,Null,Null,Null,Null,Null,134068,Null,Null,Null,126272,124150,Null,Null,Null,Null,115684,Null,120524,109054,136435,Null,130727,Null,Null,129987,126248,Null,137767,Null,Null,Null,Null,Null,Null,Null,Null,103512,Null,110371,94481,136602,Null,131233,121648,Null,Null,Null,Null,Null,122994,Null,Null,125140,109604,Null,Null,Null,Null,Null,Null,Null,98634,38.9045575,Null,Null,Null,Null,Null,Null,Null,15.0249499,Null,Null,Null,24.1305891,26.2033481,Null,Null,Null,Null,35.6213901,Null,30.5890703,41.1609401,11.3993838,Null,18.9046135,Null,Null,19.9324831,24.1305891,Null,9.2832820,Null,Null,Null,Null,Null,Null,Null,Null,45.9664342,Null,39.9251777,52.7422372,11.1520155,Null,18.4453326,29.3464077,Null,Null,Null,Null,Null,27.6545345,Null,Null,25.3087578,40.6521983,Null,Null,Null,Null,Null,Null,Null,49.6143282
3,5171,"Godavari Foundation's Godavari College Of Engineering, Jalgaon",Jalgaon,"Un-Aided Home University : Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon",517161210,Mechanical Engineering,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,123543,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,27.1450450,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
3,5172,"R. C. Patel Institute of Technology, Shirpur",Shirpur,Un-Aided Autonomous Linguistic Minority - Gujarathi Home University : Autonomous Institute,517219110,Civil Engineering,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,104135,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,101412,Null,Null,Null,Null,Null,Null,Null,Null,Null,119043,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,45.8483896,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,47.3870980,Null,Null,Null,Null,Null,Null,Null,Null,Null,32.3095051,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
3,5172,"R. C. Patel Institute of Technology, Shirpur",Shirpur,Un-Aided Autonomous Linguistic Minority - Gujarathi Home University : Autonomous Institute,517224510,Computer Engineering,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,18314,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,17793,Null,Null,Null,Null,Null,Null,Null,Null,Null,115158,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,92.6711629,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,92.8619655,Null,Null,Null,Null,Null,Null,Null,Null,Null,36.0298810,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
3,5172,"R. C. Patel Institute of Technology, Shirpur",Shirpur,Un-Aided Autonomous Linguistic Minority - Gujarathi Home University : Autonomous Institute,517229310,Electrical Engineering,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,68650,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,75198,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,69.2172491,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,65.3263316,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
3,5172,"R. C. Patel Institute of Technology, Shirpur",Shirpur,Un-Aided Autonomous Linguistic Minority - Gujarathi Home University : Autonomous Institute,517237210,Electronics and Telecommunication Engg,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,48455,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,61303,Null,Null,Null,Null,Null,Null,Null,Null,Null,33525,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,79.5208170,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,73.2522683,Null,Null,Null,Null,Null,Null,Null,Null,Null,86.1075077
3,5172,"R. C. Patel Institute of Technology, Shirpur",Shirpur,Un-Aided Autonomous Linguistic Minority - Gujarathi Home University : Autonomous Institute,517261210,Mechanical Engineering,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,89216,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,88577,Null,Null,Null,Null,Null,Null,Null,Null,Null,102539,Null,Null,Null,Null,Null,Null,Null,Null,Null,65957,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,56.6563970,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,56.7405028,Null,Null,Null,Null,Null,Null,Null,Null,Null,46.4534231,Null,Null,Null,Null,Null,Null,Null,Null,Null,70.6180504
3,5172,"R. C. Patel Institute of Technology, Shirpur",Shirpur,Un-Aided Autonomous Linguistic Minority - Gujarathi Home University : Autonomous Institute,517291210,Computer Science and Engineering(Data Science),Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,51103,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,78.3308876,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
3,5172,"R. C. Patel Institute of Technology, Shirpur",Shirpur,Un-Aided Autonomous Linguistic Minority - Gujarathi Home University : Autonomous Institute,517292110,Artificial Intelligence and Machine Learning,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,23474,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,46921,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,90.4938272,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,80.0408747,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
3,5173,"SNJB's Late Sau. Kantabai Bhavarlalji Jain College of Engineering, (Jain Gurukul), Neminagar,Chandwad,(Nashik)",(Nashik),Un-Aided Religious Minority - Jain,517319110,Civil Engineering,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,103849,131068,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,101768,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,137546,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,45.9472716,18.7935787,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,47.3478734,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,9.4916141,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
3,5173,"SNJB's Late Sau. Kantabai Bhavarlalji Jain College of Engineering, (Jain Gurukul), Neminagar,Chandwad,(Nashik)",(Nashik),Un-Aided Religious Minority - Jain,517324510,Computer Engineering,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,50057,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,35292,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,137879,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,78.4161664,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,85.3534944,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,9.2629778,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
3,5173,"SNJB's Late Sau. Kantabai Bhavarlalji Jain College of Engineering, (Jain Gurukul), Neminagar,Chandwad,(Nashik)",(Nashik),Un-Aided Religious Minority - Jain,517337210,Electronics and Telecommunication Engg,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,60244,59945,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,77959,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,64090,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,73.4109953,73.4246062,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,63.9730640,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,71.6354089,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
3,5173,"SNJB's Late Sau. Kantabai Bhavarlalji Jain College of Engineering, (Jain Gurukul), Neminagar,Chandwad,(Nashik)",(Nashik),Un-Aided Religious Minority - Jain,517361210,Mechanical Engineering,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,76124,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,73047,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,98753,Null,Null,Null,Null,Null,Null,Null,Null,Null,82945,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,64.4805659,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,66.6716379,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,49.5548073,Null,Null,Null,Null,Null,Null,Null,Null,Null,60.8798115
3,5173,"SNJB's Late Sau. Kantabai Bhavarlalji Jain College of Engineering, (Jain Gurukul), Neminagar,Chandwad,(Nashik)",(Nashik),Un-Aided Religious Minority - Jain,517399510,Artificial Intelligence and Data Science,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,44887,58962,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,44586,74711,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,93697,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,81.0174211,74.1935484,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,81.1192722,65.9622938,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,53.1660451,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
3,5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",Nashik,Un-Aided,517719110,Civil Engineering,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,142136,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,2.2427337,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
3,5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",Nashik,Un-Aided,517724510,Computer Engineering,117383,Null,Null,Null,Null,Null,Null,Null,125855,73648,Null,Null,Null,Null,Null,Null,Null,Null,66145,Null,64627,59655,59646,Null,107909,Null,Null,115587,Null,Null,Null,Null,Null,Null,Null,95423,Null,Null,Null,Null,Null,Null,55180,Null,Null,117216,Null,Null,Null,Null,Null,Null,Null,Null,Null,66142,64222,Null,Null,Null,Null,Null,Null,Null,50895,33.3408586,Null,Null,Null,Null,Null,Null,Null,24.5412844,66.4309764,Null,Null,Null,Null,Null,Null,Null,Null,70.6180504,Null,71.3590844,73.6426530,73.6426530,Null,42.5530244,Null,Null,35.6213901,Null,Null,Null,Null,Null,Null,Null,52.2466614,Null,Null,Null,Null,Null,Null,76.2843676,Null,Null,33.8201786,Null,Null,Null,Null,Null,Null,Null,Null,Null,70.6180504,71.4000828,Null,Null,Null,Null,Null,Null,Null,78.3308876
3,5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",Nashik,Un-Aided,517724610,Information Technology,64225,Null,Null,Null,Null,Null,Null,Null,84413,Null,67588,Null,Null,Null,Null,Null,Null,Null,66303,Null,68768,66824,33523,Null,Null,Null,Null,68877,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,56439,46927,66371,Null,104666,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,57793,71.4000828,Null,Null,Null,Null,Null,Null,Null,59.8623853,Null,69.6572694,Null,Null,Null,Null,Null,Null,Null,70.5106049,Null,69.2172491,69.7774101,86.1075077,Null,Null,Null,Null,69.0354573,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,75.3402820,80.0408747,70.5106049,Null,45.6445719,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,75.1338688
3,5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",Nashik,Un-Aided,517729310,Electrical Engineering,117700,Null,Null,Null,Null,Null,Null,Null,143211,Null,Null,Null,Null,Null,Null,Null,132379,Null,Null,Null,108089,106271,122003,Null,118713,127850,Null,116544,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,110069,Null,124405,111741,109838,Null,Null,Null,Null,Null,Null,Null,109813,Null,Null,Null,Null,99951,Null,Null,Null,Null,Null,Null,Null,88026,33.2472877,Null,Null,Null,Null,Null,Null,Null,0.0525131,Null,Null,Null,Null,Null,Null,Null,16.9363708,Null,Null,Null,42.5530244,43.5071268,28.9238020,Null,32.3660798,22.6551453,Null,34.1818319,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,39.9699925,Null,26.0539861,39.0377062,40.6521983,Null,Null,Null,Null,Null,Null,Null,40.6521983,Null,Null,Null,Null,49.0455617,Null,Null,Null,Null,Null,Null,Null,56.9822530
3,5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",Nashik,Un-Aided,517737210,Electronics and Telecommunication Engg,82295,Null,Null,Null,Null,Null,Null,Null,91937,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,83974,79768,81814,Null,115665,112721,Null,80820,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,78905,74508,Null,119221,120963,Null,Null,Null,Null,Null,Null,Null,Null,Null,84505,Null,Null,Null,Null,Null,Null,Null,66218,61.2935921,Null,Null,Null,Null,Null,Null,Null,54.6979992,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,59.9156802,62.4868401,61.4328470,Null,35.6213901,38.8357386,Null,61.6881259,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,63.3857031,65.9622938,Null,32.3095051,29.9996237,Null,Null,Null,Null,Null,Null,Null,Null,Null,59.8623853,Null,Null,Null,Null,Null,Null,Null,70.5106049
3,5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",Nashik,Un-Aided,517761210,Mechanical Engineering,124977,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,129452,Null,134249,100003,125445,Null,129738,Null,Null,134514,Null,Null,134929,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,82859,135734,Null,136969,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,108914,Null,Null,Null,Null,Null,Null,Null,107259,25.5459544,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,20.5666554,Null,14.4711178,49.0455617,25.2074392,Null,20.3198986,Null,Null,13.8442673,Null,Null,13.3235504,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,60.8798115,12.4194815,Null,10.7415831,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,41.1609401,Null,Null,Null,Null,Null,Null,Null,42.9215913
3,5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",Nashik,Un-Aided,517784410,Electronics and Computer Engineering,Null,Null,Null,Null,Null,Null,Null,Null,100788,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,96536,88915,Null,Null,Null,Null,Null,99080,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,87367,86975,78588,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,93851,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,48.0589023,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,51.0567213,56.7366842,Null,Null,Null,Null,Null,49.4761567,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,58.0840122,58.1195238,63.6508999,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,53.1660451,Null,Null,Null,Null,Null,Null,Null,Null
3,5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",Nashik,Un-Aided,517799510,Artificial Intelligence and Data Science,68958,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,70147,68191,71107,Null,Null,Null,Null,72990,71459,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,76631,67551,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,69.0354573,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,68.4014140,69.3042857,67.7119280,Null,Null,Null,Null,66.8171727,67.5703113,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,64.4512569,69.6572694,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
